species,country,sum_gsv_scaled
Hypleurochilus bananensis,Romania,NA
Hypleurochilus bananensis,Russia,0.6193479060720807
Hypleurochilus bananensis,Slovenia,NA
Hypleurochilus bananensis,Spain,NA
Hypleurochilus bananensis,Syria,16.784600735805398
Hypleurochilus bananensis,Tunisia,10.447321637831672
Hypleurochilus bananensis,Turkey,NA
Hypleurochilus bananensis,Ukraine,NA
Hyporhamphus affinis,Albania,NA
Hyporhamphus affinis,Algeria,NA
Hyporhamphus affinis,Bosnia and Herzegovina,NA
Hyporhamphus affinis,Bulgaria,NA
Hyporhamphus affinis,Croatia,NA
Hyporhamphus affinis,Cyprus,NA
Hyporhamphus affinis,Egypt,NA
Hyporhamphus affinis,France,0.8589869640646671
Hyporhamphus affinis,Georgia,76.22265047505839
Hyporhamphus affinis,Greece,8.2795042327043
Hyporhamphus affinis,Israel,8.048186744135023
Hyporhamphus affinis,Italy,NA
Hyporhamphus affinis,Lebanon,NA
Hyporhamphus affinis,Libya,47.81965453194144
Hyporhamphus affinis,Malta,NA
Hyporhamphus affinis,Monaco,NA
Hyporhamphus affinis,Montenegro,NA
Hyporhamphus affinis,Morocco,NA
Hyporhamphus affinis,Romania,7.388692249007148
Hyporhamphus affinis,Russia,1.1340171758192934
Hyporhamphus affinis,Slovenia,74.74835037335109
Hyporhamphus affinis,Spain,2.24292305952195
Hyporhamphus affinis,Syria,NA
Hyporhamphus affinis,Tunisia,100
Hyporhamphus affinis,Turkey,2.8782177260560764
Hyporhamphus affinis,Ukraine,10.238823580469555
Hyporhamphus picarti,Albania,NA
Hyporhamphus picarti,Algeria,NA
Hyporhamphus picarti,Bosnia and Herzegovina,NA
Hyporhamphus picarti,Bulgaria,NA
Hyporhamphus picarti,Croatia,NA
Hyporhamphus picarti,Cyprus,33.0630880997539
Hyporhamphus picarti,Egypt,5.393608054059279
Hyporhamphus picarti,France,0.3652930762192172
Hyporhamphus picarti,Georgia,41.682203780859254
Hyporhamphus picarti,Greece,3.910003939086695
Hyporhamphus picarti,Israel,NA
Hyporhamphus picarti,Italy,NA
Hyporhamphus picarti,Lebanon,NA
Hyporhamphus picarti,Libya,NA
Hyporhamphus picarti,Malta,100
Hyporhamphus picarti,Monaco,NA
Hyporhamphus picarti,Montenegro,NA
Hyporhamphus picarti,Morocco,6.176500274960315
Hyporhamphus picarti,Romania,6.2393157414311675
Hyporhamphus picarti,Russia,NA
Hyporhamphus picarti,Slovenia,15.825162108275592
Hyporhamphus picarti,Spain,NA
Hyporhamphus picarti,Syria,20.820846905460186
Hyporhamphus picarti,Tunisia,NA
Hyporhamphus picarti,Turkey,NA
Hyporhamphus picarti,Ukraine,1.9221218436909635
Hyporthodus haifensis,Albania,61.689835732933595
Hyporthodus haifensis,Algeria,NA
Hyporthodus haifensis,Bosnia and Herzegovina,NA
Hyporthodus haifensis,Bulgaria,22.850582308870372
Hyporthodus haifensis,Croatia,16.021114700768464
Hyporthodus haifensis,Cyprus,NA
Hyporthodus haifensis,Egypt,2.7370258987335467
Hyporthodus haifensis,France,NA
Hyporthodus haifensis,Georgia,NA
Hyporthodus haifensis,Greece,NA
Hyporthodus haifensis,Israel,6.8050971964855105
Hyporthodus haifensis,Italy,1.155646736751202
Hyporthodus haifensis,Lebanon,NA
Hyporthodus haifensis,Libya,NA
Hyporthodus haifensis,Malta,NA
Hyporthodus haifensis,Monaco,NA
Hyporthodus haifensis,Montenegro,NA
Hyporthodus haifensis,Morocco,8.987632726839971
Hyporthodus haifensis,Romania,NA
Hyporthodus haifensis,Russia,NA
Hyporthodus haifensis,Slovenia,21.425798428570896
Hyporthodus haifensis,Spain,NA
Hyporthodus haifensis,Syria,100
Hyporthodus haifensis,Tunisia,33.91573629147152
Hyporthodus haifensis,Turkey,0.9489729965700004
Hyporthodus haifensis,Ukraine,NA
Ichthyococcus ovatus,Albania,NA
Ichthyococcus ovatus,Algeria,24.198714279092954
Ichthyococcus ovatus,Bosnia and Herzegovina,NA
Ichthyococcus ovatus,Bulgaria,14.087651012319407
Ichthyococcus ovatus,Croatia,NA
Ichthyococcus ovatus,Cyprus,NA
Ichthyococcus ovatus,Egypt,NA
Ichthyococcus ovatus,France,1.080470289830763
Ichthyococcus ovatus,Georgia,100
Ichthyococcus ovatus,Greece,NA
Ichthyococcus ovatus,Israel,NA
Ichthyococcus ovatus,Italy,1.8464266986500368
Ichthyococcus ovatus,Lebanon,NA
Ichthyococcus ovatus,Libya,NA
Ichthyococcus ovatus,Malta,NA
Ichthyococcus ovatus,Monaco,NA
Ichthyococcus ovatus,Montenegro,NA
Ichthyococcus ovatus,Morocco,NA
Ichthyococcus ovatus,Romania,NA
Ichthyococcus ovatus,Russia,NA
Ichthyococcus ovatus,Slovenia,42.69338821304657
Ichthyococcus ovatus,Spain,NA
Ichthyococcus ovatus,Syria,NA
Ichthyococcus ovatus,Tunisia,27.553205630298656
Ichthyococcus ovatus,Turkey,NA
Ichthyococcus ovatus,Ukraine,NA
Iniistius pavo,Albania,100
Iniistius pavo,Algeria,NA
Iniistius pavo,Bosnia and Herzegovina,93.05020252214227
Iniistius pavo,Bulgaria,NA
Iniistius pavo,Croatia,28.227635118234208
Iniistius pavo,Cyprus,NA
Iniistius pavo,Egypt,NA
Iniistius pavo,France,NA
Iniistius pavo,Georgia,NA
Iniistius pavo,Greece,NA
Iniistius pavo,Israel,22.502329339142616
Iniistius pavo,Italy,NA
Iniistius pavo,Lebanon,62.34433984311863
Iniistius pavo,Libya,NA
Iniistius pavo,Malta,NA
Iniistius pavo,Monaco,NA
Iniistius pavo,Montenegro,NA
Iniistius pavo,Morocco,15.391312421441402
Iniistius pavo,Romania,14.095675554597605
Iniistius pavo,Russia,NA
Iniistius pavo,Slovenia,NA
Iniistius pavo,Spain,1.3311073637606199
Iniistius pavo,Syria,NA
Iniistius pavo,Tunisia,NA
Iniistius pavo,Turkey,NA
Iniistius pavo,Ukraine,NA
Istiompax indica,Albania,NA
Istiompax indica,Algeria,NA
Istiompax indica,Bosnia and Herzegovina,7.611485939579181
Istiompax indica,Bulgaria,29.312974687657018
Istiompax indica,Croatia,8.774829220649108
Istiompax indica,Cyprus,NA
Istiompax indica,Egypt,1.4821610289362537
Istiompax indica,France,6.815983185153321
Istiompax indica,Georgia,8.909329880743652
Istiompax indica,Greece,11.40958152390072
Istiompax indica,Israel,5.250940285246606
Istiompax indica,Italy,100
Istiompax indica,Lebanon,20.15008948348024
Istiompax indica,Libya,NA
Istiompax indica,Malta,32.81904092007122
Istiompax indica,Monaco,NA
Istiompax indica,Montenegro,15.396323808415163
Istiompax indica,Morocco,NA
Istiompax indica,Romania,2.1899785704049806
Istiompax indica,Russia,7.3235396246500954
Istiompax indica,Slovenia,NA
Istiompax indica,Spain,60.949876551356056
Istiompax indica,Syria,NA
Istiompax indica,Tunisia,NA
Istiompax indica,Turkey,3.492835325097464
Istiompax indica,Ukraine,1.4256403570407872
Istiophorus albicans,Albania,20.063356838239862
Istiophorus albicans,Algeria,NA
Istiophorus albicans,Bosnia and Herzegovina,NA
Istiophorus albicans,Bulgaria,3.8141772741487836
Istiophorus albicans,Croatia,4.701670328543436
Istiophorus albicans,Cyprus,NA
Istiophorus albicans,Egypt,NA
Istiophorus albicans,France,NA
Istiophorus albicans,Georgia,NA
Istiophorus albicans,Greece,5.221122972428603
Istiophorus albicans,Israel,2.3622888796702144
Istiophorus albicans,Italy,NA
Istiophorus albicans,Lebanon,NA
Istiophorus albicans,Libya,22.392331918683816
Istiophorus albicans,Malta,NA
Istiophorus albicans,Monaco,NA
Istiophorus albicans,Montenegro,100
Istiophorus albicans,Morocco,NA
Istiophorus albicans,Romania,1.7268974820959717
Istiophorus albicans,Russia,NA
Istiophorus albicans,Slovenia,9.136005821339237
Istiophorus albicans,Spain,0.4546196361409274
Istiophorus albicans,Syria,NA
Istiophorus albicans,Tunisia,NA
Istiophorus albicans,Turkey,NA
Istiophorus albicans,Ukraine,NA
Isurus oxyrinchus,Albania,2.0552437199351496
Isurus oxyrinchus,Algeria,0.8766894237646027
Isurus oxyrinchus,Bosnia and Herzegovina,6.706917139687062
Isurus oxyrinchus,Bulgaria,1.9723783261165702
Isurus oxyrinchus,Croatia,31.200418411291853
Isurus oxyrinchus,Cyprus,12.080706078862905
Isurus oxyrinchus,Egypt,10.473623194171584
Isurus oxyrinchus,France,22.044606735507124
Isurus oxyrinchus,Georgia,NA
Isurus oxyrinchus,Greece,8.01367832606618
Isurus oxyrinchus,Israel,9.721285494533955
Isurus oxyrinchus,Italy,42.84298407922918
Isurus oxyrinchus,Lebanon,1.50594139797968
Isurus oxyrinchus,Libya,NA
Isurus oxyrinchus,Malta,8.814308861174169
Isurus oxyrinchus,Monaco,NA
Isurus oxyrinchus,Montenegro,13.869829095705665
Isurus oxyrinchus,Morocco,1.1255682158447802
Isurus oxyrinchus,Romania,9.836899112616752
Isurus oxyrinchus,Russia,17.7647036880947
Isurus oxyrinchus,Slovenia,7.9990295729140435
Isurus oxyrinchus,Spain,100
Isurus oxyrinchus,Syria,NA
Isurus oxyrinchus,Tunisia,NA
Isurus oxyrinchus,Turkey,4.950208745845849
Isurus oxyrinchus,Ukraine,11.307895501847096
Jaydia queketti,Albania,NA
Jaydia queketti,Algeria,NA
Jaydia queketti,Bosnia and Herzegovina,NA
Jaydia queketti,Bulgaria,NA
Jaydia queketti,Croatia,NA
Jaydia queketti,Cyprus,100
Jaydia queketti,Egypt,NA
Jaydia queketti,France,NA
Jaydia queketti,Georgia,NA
Jaydia queketti,Greece,6.693277943549088
Jaydia queketti,Israel,7.565594828171967
Jaydia queketti,Italy,3.3765255883404808
Jaydia queketti,Lebanon,NA
Jaydia queketti,Libya,NA
Jaydia queketti,Malta,NA
Jaydia queketti,Monaco,NA
Jaydia queketti,Montenegro,NA
Jaydia queketti,Morocco,9.081136760829706
Jaydia queketti,Romania,5.085839712777456
Jaydia queketti,Russia,1.1475243451721557
Jaydia queketti,Slovenia,NA
Jaydia queketti,Spain,NA
Jaydia queketti,Syria,27.831531730032477
Jaydia queketti,Tunisia,NA
Jaydia queketti,Turkey,NA
Jaydia queketti,Ukraine,NA
Jaydia smithi,Albania,NA
Jaydia smithi,Algeria,NA
Jaydia smithi,Bosnia and Herzegovina,52.325773791552145
Jaydia smithi,Bulgaria,NA
Jaydia smithi,Croatia,36.07305344456059
Jaydia smithi,Cyprus,NA
Jaydia smithi,Egypt,2.350779802519949
Jaydia smithi,France,0.6934019403197997
Jaydia smithi,Georgia,14.946345927798236
Jaydia smithi,Greece,NA
Jaydia smithi,Israel,NA
Jaydia smithi,Italy,NA
Jaydia smithi,Lebanon,NA
Jaydia smithi,Libya,NA
Jaydia smithi,Malta,100
Jaydia smithi,Monaco,NA
Jaydia smithi,Montenegro,NA
Jaydia smithi,Morocco,NA
Jaydia smithi,Romania,NA
Jaydia smithi,Russia,NA
Jaydia smithi,Slovenia,NA
Jaydia smithi,Spain,NA
Jaydia smithi,Syria,NA
Jaydia smithi,Tunisia,23.629569344540833
Jaydia smithi,Turkey,NA
Jaydia smithi,Ukraine,4.653283239362196
Kajikia albida,Albania,63.712606541118674
Kajikia albida,Algeria,4.908582659447659
Kajikia albida,Bosnia and Herzegovina,18.739744111157083
Kajikia albida,Bulgaria,NA
Kajikia albida,Croatia,13.987130277623164
Kajikia albida,Cyprus,NA
Kajikia albida,Egypt,1.3176606940339537
Kajikia albida,France,0.5357717928698685
Kajikia albida,Georgia,NA
Kajikia albida,Greece,6.283481567257616
Kajikia albida,Israel,11.797705162985986
Kajikia albida,Italy,NA
Kajikia albida,Lebanon,NA
Kajikia albida,Libya,NA
Kajikia albida,Malta,100
Kajikia albida,Monaco,NA
Kajikia albida,Montenegro,NA
Kajikia albida,Morocco,30.365040921004493
Kajikia albida,Romania,2.6348814367117326
Kajikia albida,Russia,NA
Kajikia albida,Slovenia,NA
Kajikia albida,Spain,2.489554193298342
Kajikia albida,Syria,NA
Kajikia albida,Tunisia,NA
Kajikia albida,Turkey,NA
Kajikia albida,Ukraine,1.1627533349990975
Katsuwonus pelamis,Albania,NA
Katsuwonus pelamis,Algeria,3.6893721062402465
Katsuwonus pelamis,Bosnia and Herzegovina,1.6768275056391713
Katsuwonus pelamis,Bulgaria,0.7208685403757854
Katsuwonus pelamis,Croatia,3.6214408763664996
Katsuwonus pelamis,Cyprus,2.8633224859576494
Katsuwonus pelamis,Egypt,11.68892354104141
Katsuwonus pelamis,France,30.121077990966583
Katsuwonus pelamis,Georgia,6.0380106258857325
Katsuwonus pelamis,Greece,92.7092839173181
Katsuwonus pelamis,Israel,1.2311592883380238
Katsuwonus pelamis,Italy,36.36138934342193
Katsuwonus pelamis,Lebanon,NA
Katsuwonus pelamis,Libya,5.237817907150987
Katsuwonus pelamis,Malta,NA
Katsuwonus pelamis,Monaco,NA
Katsuwonus pelamis,Montenegro,NA
Katsuwonus pelamis,Morocco,3.756562528323709
Katsuwonus pelamis,Romania,3.4094718537928594
Katsuwonus pelamis,Russia,8.439198371922075
Katsuwonus pelamis,Slovenia,NA
Katsuwonus pelamis,Spain,100
Katsuwonus pelamis,Syria,NA
Katsuwonus pelamis,Tunisia,NA
Katsuwonus pelamis,Turkey,14.759478873183088
Katsuwonus pelamis,Ukraine,4.049830619772271
Knipowitschia caucasica,Albania,NA
Knipowitschia caucasica,Algeria,NA
Knipowitschia caucasica,Bosnia and Herzegovina,NA
Knipowitschia caucasica,Bulgaria,11.495078065492569
Knipowitschia caucasica,Croatia,NA
Knipowitschia caucasica,Cyprus,20.6399351044488
Knipowitschia caucasica,Egypt,1.5880651107576242
Knipowitschia caucasica,France,NA
Knipowitschia caucasica,Georgia,NA
Knipowitschia caucasica,Greece,NA
Knipowitschia caucasica,Israel,NA
Knipowitschia caucasica,Italy,0.8389773195633089
Knipowitschia caucasica,Lebanon,9.924499169471982
Knipowitschia caucasica,Libya,NA
Knipowitschia caucasica,Malta,NA
Knipowitschia caucasica,Monaco,NA
Knipowitschia caucasica,Montenegro,100
Knipowitschia caucasica,Morocco,4.394769986021848
Knipowitschia caucasica,Romania,NA
Knipowitschia caucasica,Russia,NA
Knipowitschia caucasica,Slovenia,NA
Knipowitschia caucasica,Spain,0.5489708257390862
Knipowitschia caucasica,Syria,38.75904816980493
Knipowitschia caucasica,Tunisia,10.288197294753484
Knipowitschia caucasica,Turkey,NA
Knipowitschia caucasica,Ukraine,1.288773228034272
Kyphosus sectatrix,Albania,NA
Kyphosus sectatrix,Algeria,NA
Kyphosus sectatrix,Bosnia and Herzegovina,NA
Kyphosus sectatrix,Bulgaria,NA
Kyphosus sectatrix,Croatia,6.520521128595255
Kyphosus sectatrix,Cyprus,NA
Kyphosus sectatrix,Egypt,NA
Kyphosus sectatrix,France,NA
Kyphosus sectatrix,Georgia,NA
Kyphosus sectatrix,Greece,NA
Kyphosus sectatrix,Israel,4.404463196437927
Kyphosus sectatrix,Italy,1.7317826746494371
Kyphosus sectatrix,Lebanon,NA
Kyphosus sectatrix,Libya,NA
Kyphosus sectatrix,Malta,77.92336725762536
Kyphosus sectatrix,Monaco,NA
Kyphosus sectatrix,Montenegro,100
Kyphosus sectatrix,Morocco,11.914919968682678
Kyphosus sectatrix,Romania,10.044012122081607
Kyphosus sectatrix,Russia,0.7130610190161589
Kyphosus sectatrix,Slovenia,17.124313216055064
Kyphosus sectatrix,Spain,0.6238508160200291
Kyphosus sectatrix,Syria,17.151922884377647
Kyphosus sectatrix,Tunisia,31.281410446778324
Kyphosus sectatrix,Turkey,0.5838602187130514
Kyphosus sectatrix,Ukraine,NA
Labrus bergylta,Albania,NA
Labrus bergylta,Algeria,1.086218974638268
Labrus bergylta,Bosnia and Herzegovina,4.987440499682608
Labrus bergylta,Bulgaria,NA
Labrus bergylta,Croatia,NA
Labrus bergylta,Cyprus,NA
Labrus bergylta,Egypt,0.18972092168210455
Labrus bergylta,France,1.1593567354578778
Labrus bergylta,Georgia,2.9655888372618535
Labrus bergylta,Greece,0.6555045067774595
Labrus bergylta,Israel,0.644002390652548
Labrus bergylta,Italy,0.11839704605150884
Labrus bergylta,Lebanon,NA
Labrus bergylta,Libya,7.988003797527927
Labrus bergylta,Malta,14.01933002924515
Labrus bergylta,Monaco,100
Labrus bergylta,Montenegro,10.251885283744341
Labrus bergylta,Morocco,0.8406341659227287
Labrus bergylta,Romania,NA
Labrus bergylta,Russia,NA
Labrus bergylta,Slovenia,1.7699983655490727
Labrus bergylta,Spain,68.38117981203571
Labrus bergylta,Syria,NA
Labrus bergylta,Tunisia,NA
Labrus bergylta,Turkey,15.28242174083986
Labrus bergylta,Ukraine,NA
Labrus merula,Albania,NA
Labrus merula,Algeria,NA
Labrus merula,Bosnia and Herzegovina,NA
Labrus merula,Bulgaria,13.601164810444555
Labrus merula,Croatia,NA
Labrus merula,Cyprus,76.60274374018958
Labrus merula,Egypt,NA
Labrus merula,France,2.153984006187503
Labrus merula,Georgia,100
Labrus merula,Greece,NA
Labrus merula,Israel,NA
Labrus merula,Italy,2.5749708049957354
Labrus merula,Lebanon,92.30997454277153
Labrus merula,Libya,NA
Labrus merula,Malta,NA
Labrus merula,Monaco,NA
Labrus merula,Montenegro,NA
Labrus merula,Morocco,NA
Labrus merula,Romania,NA
Labrus merula,Russia,1.5044709989871043
Labrus merula,Slovenia,39.5850692880475
Labrus merula,Spain,2.4357681147279298
Labrus merula,Syria,54.13640393493476
Labrus merula,Tunisia,NA
Labrus merula,Turkey,1.5092917958171521
Labrus merula,Ukraine,2.749826087098118
Labrus mixtus,Albania,NA
Labrus mixtus,Algeria,NA
Labrus mixtus,Bosnia and Herzegovina,NA
Labrus mixtus,Bulgaria,3.2262707120047143
Labrus mixtus,Croatia,4.00967269178734
Labrus mixtus,Cyprus,NA
Labrus mixtus,Egypt,NA
Labrus mixtus,France,2.7407350750303
Labrus mixtus,Georgia,14.005544575182352
Labrus mixtus,Greece,NA
Labrus mixtus,Israel,NA
Labrus mixtus,Italy,0.35850781798765513
Labrus mixtus,Lebanon,NA
Labrus mixtus,Libya,NA
Labrus mixtus,Malta,NA
Labrus mixtus,Monaco,NA
Labrus mixtus,Montenegro,100
Labrus mixtus,Morocco,NA
Labrus mixtus,Romania,NA
Labrus mixtus,Russia,NA
Labrus mixtus,Slovenia,NA
Labrus mixtus,Spain,1.2204250517259496
Labrus mixtus,Syria,NA
Labrus mixtus,Tunisia,NA
Labrus mixtus,Turkey,34.2059384456413
Labrus mixtus,Ukraine,0.9615539491390339
Labrus viridis,Albania,NA
Labrus viridis,Algeria,NA
Labrus viridis,Bosnia and Herzegovina,22.692115116162377
Labrus viridis,Bulgaria,11.81484562486843
Labrus viridis,Croatia,19.18248698873753
Labrus viridis,Cyprus,24.51680253813215
Labrus viridis,Egypt,2.102248846515432
Labrus viridis,France,1.7762556833112373
Labrus viridis,Georgia,NA
Labrus viridis,Greece,NA
Labrus viridis,Israel,NA
Labrus viridis,Italy,35.1554893971583
Labrus viridis,Lebanon,NA
Labrus viridis,Libya,NA
Labrus viridis,Malta,92.51494132241127
Labrus viridis,Monaco,NA
Labrus viridis,Montenegro,100
Labrus viridis,Morocco,7.059405021512018
Labrus viridis,Romania,NA
Labrus viridis,Russia,0.8443848031821796
Labrus viridis,Slovenia,18.430211951186433
Labrus viridis,Spain,0.7671916106614796
Labrus viridis,Syria,NA
Labrus viridis,Tunisia,18.059657416789445
Labrus viridis,Turkey,NA
Labrus viridis,Ukraine,2.444617697537909
Lactophrys trigonus,Albania,78.06856345859386
Lactophrys trigonus,Algeria,NA
Lactophrys trigonus,Bosnia and Herzegovina,NA
Lactophrys trigonus,Bulgaria,NA
Lactophrys trigonus,Croatia,NA
Lactophrys trigonus,Cyprus,100
Lactophrys trigonus,Egypt,4.458997065278152
Lactophrys trigonus,France,NA
Lactophrys trigonus,Georgia,58.63537000494327
Lactophrys trigonus,Greece,5.0576168639398675
Lactophrys trigonus,Israel,NA
Lactophrys trigonus,Italy,1.1808185838823368
Lactophrys trigonus,Lebanon,34.27606658538022
Lactophrys trigonus,Libya,87.12557838175535
Lactophrys trigonus,Malta,NA
Lactophrys trigonus,Monaco,NA
Lactophrys trigonus,Montenegro,NA
Lactophrys trigonus,Morocco,NA
Lactophrys trigonus,Romania,7.256454401036468
Lactophrys trigonus,Russia,NA
Lactophrys trigonus,Slovenia,NA
Lactophrys trigonus,Spain,1.1007243306823045
Lactophrys trigonus,Syria,NA
Lactophrys trigonus,Tunisia,49.39746615736137
Lactophrys trigonus,Turkey,NA
Lactophrys trigonus,Ukraine,2.6823398473740325
Lagocephalus lagocephalus,Albania,42.0184731464756
Lagocephalus lagocephalus,Algeria,7.28675499936856
Lagocephalus lagocephalus,Bosnia and Herzegovina,NA
Lagocephalus lagocephalus,Bulgaria,14.775536397271955
Lagocephalus lagocephalus,Croatia,18.768275661942273
Lagocephalus lagocephalus,Cyprus,NA
Lagocephalus lagocephalus,Egypt,3.957707047275068
Lagocephalus lagocephalus,France,NA
Lagocephalus lagocephalus,Georgia,NA
Lagocephalus lagocephalus,Greece,NA
Lagocephalus lagocephalus,Israel,NA
Lagocephalus lagocephalus,Italy,5.370362666889219
Lagocephalus lagocephalus,Lebanon,21.555113455313997
Lagocephalus lagocephalus,Libya,100
Lagocephalus lagocephalus,Malta,90.34386698748906
Lagocephalus lagocephalus,Monaco,NA
Lagocephalus lagocephalus,Montenegro,81.14235555787765
Lagocephalus lagocephalus,Morocco,7.01334348809566
Lagocephalus lagocephalus,Romania,2.7229395157702845
Lagocephalus lagocephalus,Russia,0.9412473685270506
Lagocephalus lagocephalus,Slovenia,NA
Lagocephalus lagocephalus,Spain,1.9528209781432393
Lagocephalus lagocephalus,Syria,NA
Lagocephalus lagocephalus,Tunisia,25.514332640267806
Lagocephalus lagocephalus,Turkey,NA
Lagocephalus lagocephalus,Ukraine,NA
Lagocephalus sceleratus,Albania,3.807980863384011
Lagocephalus sceleratus,Algeria,1.261731498914994
Lagocephalus sceleratus,Bosnia and Herzegovina,2.853766127674445
Lagocephalus sceleratus,Bulgaria,0.28976576107735585
Lagocephalus sceleratus,Croatia,3.849065965480652
Lagocephalus sceleratus,Cyprus,51.410820482703436
Lagocephalus sceleratus,Egypt,0.08582590756692504
Lagocephalus sceleratus,France,0.11749987971104225
Lagocephalus sceleratus,Georgia,NA
Lagocephalus sceleratus,Greece,100
Lagocephalus sceleratus,Israel,0.39985369334264764
Lagocephalus sceleratus,Italy,0.23768759357121488
Lagocephalus sceleratus,Lebanon,1.0317689305767561
Lagocephalus sceleratus,Libya,NA
Lagocephalus sceleratus,Malta,4.409119027786747
Lagocephalus sceleratus,Monaco,NA
Lagocephalus sceleratus,Montenegro,3.1372897598757667
